Bus_k,Bus_j,Connectivity,
f2_868,f2_1800,0,
f2_868,f2_1818,0,
f2_868,f2_1753,0,
f2_868,f2_1754,0,
f2_785,slack,0,
f2_785,primary,0,
f2_785,secondary,0,
f2_785,f2_44,0,
f2_785,f2_45,0,
f2_785,f2_46,0,
f2_785,f2_51,0,
f2_785,f2_48,0,
f2_785,f2_52,0,
f2_785,f2_68,0,
f2_785,f2_69,0,
f2_785,f2_71,0,
f2_785,f2_72,0,
f2_785,f2_73,0,
f2_785,f2_74,0,
f2_785,f2_77,0,
f2_785,f2_79,0,
f2_785,f2_81,0,
f2_785,f2_82,0,
f2_785,f2_116,0,
f2_785,f2_119,0,
f2_785,f2_120,0,
f2_785,f2_248,0,
f2_785,f2_124,0,
f2_785,f2_282,0,
f2_785,f2_275,0,
f2_785,f2_151,0,
f2_785,f2_295,0,
f2_785,f2_311,0,
f2_785,f2_201,0,
f2_785,f2_314,0,
f2_785,f2_342,0,
f2_785,f2_368,0,
f2_785,f2_347,0,
f2_785,f2_353,0,
f2_785,f2_518,0,
f2_785,f2_365,0,
f2_785,f2_653,0,
f2_785,f2_377,0,
f2_785,f2_622,0,
f2_785,f2_451,0,
f2_785,f2_383,0,
f2_785,f2_385,0,
f2_785,f2_621,0,
f2_785,f2_611,0,
f2_785,f2_405,0,
f2_785,f2_461,0,
f2_785,f2_594,0,
f2_785,f2_732,0,
f2_785,f2_417,0,
f2_785,f2_663,0,
f2_785,f2_444,0,
f2_785,f2_759,0,
f2_785,f2_842,0,
f2_785,f2_459,0,
f2_785,f2_702,0,
f2_785,f2_493,0,
f2_785,f2_651,0,
f2_785,f2_684,0,
f2_785,f2_674,0,
f2_785,f2_696,0,
f2_785,f2_681,0,
f2_785,f2_682,0,
f2_785,f2_728,0,
f2_785,f2_724,0,
f2_785,f2_703,0,
f2_785,f2_704,0,
f2_785,f2_754,0,
f2_785,f2_747,0,
f2_785,f2_828,0,
f2_785,f2_763,1,
f2_785,f2_836,0,
f2_785,f2_758,0,
f2_785,f2_788,0,
f2_785,f2_812,0,
f2_785,f2_947,0,
f2_785,f2_868,0,
f2_785,f2_785,1,
f2_785,f2_1176,1,
f2_785,f2_846,1,
f2_785,f2_911,1,
f2_785,f2_1107,0,
f2_785,f2_920,0,
f2_785,f2_926,0,
f2_785,f2_1239,0,
f2_785,f2_933,0,
f2_785,f2_1146,0,
f2_785,f2_1124,0,
f2_785,f2_942,0,
f2_785,f2_952,0,
f2_785,f2_965,0,
f2_785,f2_961,0,
f2_785,f2_963,0,
f2_785,f2_973,0,
f2_785,f2_1128,0,
f2_785,f2_1113,0,
f2_785,f2_1143,0,
f2_785,f2_1238,0,
f2_785,f2_979,0,
f2_785,f2_1236,0,
f2_785,f2_989,0,
f2_785,f2_1196,0,
f2_785,f2_1158,0,
f2_785,f2_1122,0,
f2_785,f2_1258,0,
f2_785,f2_1303,0,
f2_785,f2_1138,0,
f2_785,f2_1304,0,
f2_785,f2_1212,0,
f2_785,f2_1311,0,
f2_785,f2_1290,0,
f2_785,f2_1325,0,
f2_785,f2_1248,0,
f2_785,f2_1249,0,
f2_785,f2_1250,0,
f2_785,f2_1366,0,
f2_785,f2_1266,0,
f2_785,f2_1372,0,
f2_785,f2_1363,0,
f2_785,f2_1446,0,
f2_785,f2_1502,0,
f2_785,f2_1428,0,
f2_785,f2_1380,0,
f2_785,f2_1550,0,
f2_785,f2_1386,0,
f2_785,f2_1551,0,
f2_785,f2_1400,0,
f2_785,f2_1552,0,
f2_785,f2_1408,0,
f2_785,f2_1553,0,
f2_785,f2_1416,0,
f2_785,f2_1530,0,
f2_785,f2_1425,0,
f2_785,f2_1589,0,
f2_785,f2_1435,0,
f2_785,f2_1621,0,
f2_785,f2_1564,0,
f2_785,f2_1704,0,
f2_785,f2_1525,0,
f2_785,f2_1716,0,
f2_785,f2_1537,0,
f2_785,f2_1645,0,
f2_785,f2_1561,0,
f2_785,f2_1657,0,
f2_785,f2_1570,0,
f2_785,f2_1756,0,
f2_785,f2_1588,0,
f2_785,f2_1628,0,
f2_785,f2_1598,0,
f2_785,f2_1816,0,
f2_785,f2_1765,0,
f2_785,f2_1641,0,
f2_785,f2_1689,0,
f2_785,f2_1744,0,
f2_785,f2_1817,0,
f2_785,f2_1779,0,
f2_785,f2_1800,0,
f2_785,f2_1818,0,
f2_785,f2_1753,0,
f2_785,f2_1754,0,
f2_1176,slack,0,
f2_1176,primary,0,
f2_1176,secondary,0,
f2_1176,f2_44,0,
f2_1176,f2_45,0,
f2_1176,f2_46,0,
f2_1176,f2_51,0,
f2_1176,f2_48,0,
f2_1176,f2_52,0,
f2_1176,f2_68,0,
f2_1176,f2_69,0,
f2_1176,f2_71,0,
f2_1176,f2_72,0,
f2_1176,f2_73,0,
f2_1176,f2_74,0,
f2_1176,f2_77,0,
f2_1176,f2_79,0,
f2_1176,f2_81,0,
f2_1176,f2_82,0,
f2_1176,f2_116,0,
f2_1176,f2_119,0,
f2_1176,f2_120,0,
f2_1176,f2_248,0,
f2_1176,f2_124,0,
f2_1176,f2_282,0,
f2_1176,f2_275,0,
f2_1176,f2_151,0,
f2_1176,f2_295,0,
f2_1176,f2_311,0,
f2_1176,f2_201,0,
f2_1176,f2_314,0,
f2_1176,f2_342,0,
f2_1176,f2_368,0,
f2_1176,f2_347,0,
f2_1176,f2_353,0,
f2_1176,f2_518,0,
f2_1176,f2_365,0,
f2_1176,f2_653,0,
f2_1176,f2_377,0,
f2_1176,f2_622,0,
f2_1176,f2_451,0,
f2_1176,f2_383,0,
f2_1176,f2_385,0,
f2_1176,f2_621,0,
f2_1176,f2_611,0,
f2_1176,f2_405,0,
f2_1176,f2_461,0,
f2_1176,f2_594,0,
f2_1176,f2_732,0,
f2_1176,f2_417,0,
f2_1176,f2_663,0,
f2_1176,f2_444,0,
f2_1176,f2_759,0,
f2_1176,f2_842,0,
f2_1176,f2_459,0,
f2_1176,f2_702,0,
f2_1176,f2_493,0,
f2_1176,f2_651,0,
f2_1176,f2_684,0,
f2_1176,f2_674,0,
f2_1176,f2_696,0,
f2_1176,f2_681,0,
f2_1176,f2_682,0,
f2_1176,f2_728,0,
f2_1176,f2_724,0,
f2_1176,f2_703,0,
f2_1176,f2_704,0,
f2_1176,f2_754,0,
f2_1176,f2_747,0,
f2_1176,f2_828,0,
f2_1176,f2_763,0,
f2_1176,f2_836,0,
f2_1176,f2_758,0,
f2_1176,f2_788,0,
f2_1176,f2_812,0,
f2_1176,f2_947,0,
f2_1176,f2_868,0,
f2_1176,f2_785,1,
f2_1176,f2_1176,1,
f2_1176,f2_846,0,
f2_1176,f2_911,0,
f2_1176,f2_1107,0,
f2_1176,f2_920,0,
f2_1176,f2_926,0,
f2_1176,f2_1239,0,
f2_1176,f2_933,0,
f2_1176,f2_1146,0,
f2_1176,f2_1124,0,
f2_1176,f2_942,0,
f2_1176,f2_952,0,
f2_1176,f2_965,0,
f2_1176,f2_961,0,
f2_1176,f2_963,0,
f2_1176,f2_973,0,
f2_1176,f2_1128,0,
f2_1176,f2_1113,0,
f2_1176,f2_1143,0,
f2_1176,f2_1238,0,
f2_1176,f2_979,0,
f2_1176,f2_1236,0,
f2_1176,f2_989,0,
f2_1176,f2_1196,0,
f2_1176,f2_1158,0,
f2_1176,f2_1122,0,
f2_1176,f2_1258,0,
f2_1176,f2_1303,0,
f2_1176,f2_1138,0,
f2_1176,f2_1304,0,
f2_1176,f2_1212,0,
f2_1176,f2_1311,0,
f2_1176,f2_1290,0,
f2_1176,f2_1325,0,
f2_1176,f2_1248,0,
f2_1176,f2_1249,0,
f2_1176,f2_1250,0,
f2_1176,f2_1366,0,
f2_1176,f2_1266,0,
f2_1176,f2_1372,0,
f2_1176,f2_1363,0,
f2_1176,f2_1446,0,
f2_1176,f2_1502,0,
f2_1176,f2_1428,0,
f2_1176,f2_1380,0,
f2_1176,f2_1550,0,
f2_1176,f2_1386,0,
f2_1176,f2_1551,0,
f2_1176,f2_1400,0,
f2_1176,f2_1552,0,
f2_1176,f2_1408,0,
f2_1176,f2_1553,0,
f2_1176,f2_1416,0,
f2_1176,f2_1530,0,
f2_1176,f2_1425,0,
f2_1176,f2_1589,0,
f2_1176,f2_1435,0,
f2_1176,f2_1621,0,
f2_1176,f2_1564,0,
f2_1176,f2_1704,0,
f2_1176,f2_1525,0,
f2_1176,f2_1716,0,
f2_1176,f2_1537,0,
f2_1176,f2_1645,0,
f2_1176,f2_1561,0,
f2_1176,f2_1657,0,
f2_1176,f2_1570,0,
f2_1176,f2_1756,0,
f2_1176,f2_1588,0,
f2_1176,f2_1628,0,
f2_1176,f2_1598,0,
f2_1176,f2_1816,0,
f2_1176,f2_1765,0,
f2_1176,f2_1641,0,
f2_1176,f2_1689,0,
f2_1176,f2_1744,0,
f2_1176,f2_1817,0,
f2_1176,f2_1779,0,
f2_1176,f2_1800,0,
f2_1176,f2_1818,0,
f2_1176,f2_1753,0,
f2_1176,f2_1754,0,
f2_846,slack,0,
f2_846,primary,0,
f2_846,secondary,0,
f2_846,f2_44,0,
f2_846,f2_45,0,
f2_846,f2_46,0,
f2_846,f2_51,0,
f2_846,f2_48,0,
f2_846,f2_52,0,
f2_846,f2_68,0,
f2_846,f2_69,0,
f2_846,f2_71,0,
f2_846,f2_72,0,
f2_846,f2_73,0,
f2_846,f2_74,0,
f2_846,f2_77,0,
f2_846,f2_79,0,
f2_846,f2_81,0,
f2_846,f2_82,0,
f2_846,f2_116,0,
f2_846,f2_119,0,
f2_846,f2_120,0,
f2_846,f2_248,0,
f2_846,f2_124,0,
f2_846,f2_282,0,
f2_846,f2_275,0,
f2_846,f2_151,0,
f2_846,f2_295,0,
f2_846,f2_311,0,
f2_846,f2_201,0,
f2_846,f2_314,0,
f2_846,f2_342,0,
f2_846,f2_368,0,
f2_846,f2_347,0,
f2_846,f2_353,0,
f2_846,f2_518,0,
f2_846,f2_365,0,
f2_846,f2_653,0,
f2_846,f2_377,0,
f2_846,f2_622,0,
f2_846,f2_451,0,
f2_846,f2_383,0,
f2_846,f2_385,0,
f2_846,f2_621,0,
f2_846,f2_611,0,
f2_846,f2_405,0,
f2_846,f2_461,0,
f2_846,f2_594,0,
f2_846,f2_732,0,
f2_846,f2_417,0,
f2_846,f2_663,0,
f2_846,f2_444,0,
f2_846,f2_759,0,
f2_846,f2_842,0,
f2_846,f2_459,0,
f2_846,f2_702,0,
f2_846,f2_493,0,
f2_846,f2_651,0,
f2_846,f2_684,0,
f2_846,f2_674,0,
f2_846,f2_696,0,
f2_846,f2_681,0,
f2_846,f2_682,0,
f2_846,f2_728,0,
f2_846,f2_724,0,
f2_846,f2_703,0,
f2_846,f2_704,0,
f2_846,f2_754,0,
f2_846,f2_747,0,
f2_846,f2_828,0,
f2_846,f2_763,0,
f2_846,f2_836,0,
f2_846,f2_758,0,
f2_846,f2_788,0,
f2_846,f2_812,0,
f2_846,f2_947,0,
f2_846,f2_868,0,
f2_846,f2_785,1,
f2_846,f2_1176,0,
f2_846,f2_846,1,
f2_846,f2_911,0,
f2_846,f2_1107,0,
f2_846,f2_920,0,
f2_846,f2_926,0,
f2_846,f2_1239,0,
f2_846,f2_933,0,
f2_846,f2_1146,0,
f2_846,f2_1124,0,
f2_846,f2_942,0,
f2_846,f2_952,0,
f2_846,f2_965,0,
f2_846,f2_961,0,
f2_846,f2_963,0,
f2_846,f2_973,0,
f2_846,f2_1128,0,
f2_846,f2_1113,0,
f2_846,f2_1143,0,
f2_846,f2_1238,0,
f2_846,f2_979,0,
f2_846,f2_1236,0,
f2_846,f2_989,0,
f2_846,f2_1196,0,
f2_846,f2_1158,0,
f2_846,f2_1122,0,
f2_846,f2_1258,0,
f2_846,f2_1303,0,
f2_846,f2_1138,0,
f2_846,f2_1304,0,
f2_846,f2_1212,0,
f2_846,f2_1311,0,
f2_846,f2_1290,0,
f2_846,f2_1325,0,
f2_846,f2_1248,0,
f2_846,f2_1249,0,
f2_846,f2_1250,0,
f2_846,f2_1366,0,
f2_846,f2_1266,0,
f2_846,f2_1372,0,
f2_846,f2_1363,0,
f2_846,f2_1446,0,
f2_846,f2_1502,0,
f2_846,f2_1428,0,
f2_846,f2_1380,0,
f2_846,f2_1550,0,
f2_846,f2_1386,0,
f2_846,f2_1551,0,
f2_846,f2_1400,0,
f2_846,f2_1552,0,
f2_846,f2_1408,0,
f2_846,f2_1553,0,
f2_846,f2_1416,0,
f2_846,f2_1530,0,
f2_846,f2_1425,0,
f2_846,f2_1589,0,
f2_846,f2_1435,0,
f2_846,f2_1621,0,
f2_846,f2_1564,0,
f2_846,f2_1704,0,
f2_846,f2_1525,0,
f2_846,f2_1716,0,
f2_846,f2_1537,0,
f2_846,f2_1645,0,
f2_846,f2_1561,0,
f2_846,f2_1657,0,
f2_846,f2_1570,0,
f2_846,f2_1756,0,
f2_846,f2_1588,0,
f2_846,f2_1628,0,
f2_846,f2_1598,0,
f2_846,f2_1816,0,
f2_846,f2_1765,0,
f2_846,f2_1641,0,
f2_846,f2_1689,0,
f2_846,f2_1744,0,
f2_846,f2_1817,0,
f2_846,f2_1779,0,
f2_846,f2_1800,0,
f2_846,f2_1818,0,
f2_846,f2_1753,0,
f2_846,f2_1754,0,
f2_911,slack,0,
f2_911,primary,0,
f2_911,secondary,0,
f2_911,f2_44,0,
f2_911,f2_45,0,
f2_911,f2_46,0,
f2_911,f2_51,0,
f2_911,f2_48,0,
f2_911,f2_52,0,
f2_911,f2_68,0,
f2_911,f2_69,0,
f2_911,f2_71,0,
f2_911,f2_72,0,
f2_911,f2_73,0,
f2_911,f2_74,0,
f2_911,f2_77,0,
f2_911,f2_79,0,
f2_911,f2_81,0,
f2_911,f2_82,0,
f2_911,f2_116,0,
f2_911,f2_119,0,
f2_911,f2_120,0,
f2_911,f2_248,0,
f2_911,f2_124,0,
f2_911,f2_282,0,
f2_911,f2_275,0,
f2_911,f2_151,0,
f2_911,f2_295,0,
f2_911,f2_311,0,
f2_911,f2_201,0,
f2_911,f2_314,0,
f2_911,f2_342,0,
f2_911,f2_368,0,
f2_911,f2_347,0,
f2_911,f2_353,0,
f2_911,f2_518,0,
f2_911,f2_365,0,
f2_911,f2_653,0,
f2_911,f2_377,0,
f2_911,f2_622,0,
f2_911,f2_451,0,
f2_911,f2_383,0,
f2_911,f2_385,0,
f2_911,f2_621,0,
f2_911,f2_611,0,
f2_911,f2_405,0,
f2_911,f2_461,0,
f2_911,f2_594,0,
f2_911,f2_732,0,
f2_911,f2_417,0,
f2_911,f2_663,0,
f2_911,f2_444,0,
f2_911,f2_759,0,
f2_911,f2_842,0,
f2_911,f2_459,0,
f2_911,f2_702,0,
f2_911,f2_493,0,
f2_911,f2_651,0,
f2_911,f2_684,0,
f2_911,f2_674,0,
f2_911,f2_696,0,
f2_911,f2_681,0,
f2_911,f2_682,0,
f2_911,f2_728,0,
f2_911,f2_724,0,
f2_911,f2_703,0,
f2_911,f2_704,0,
f2_911,f2_754,0,
f2_911,f2_747,0,
f2_911,f2_828,0,
f2_911,f2_763,0,
f2_911,f2_836,0,
f2_911,f2_758,0,
f2_911,f2_788,0,
f2_911,f2_812,0,
f2_911,f2_947,0,
f2_911,f2_868,0,
f2_911,f2_785,1,
f2_911,f2_1176,0,
f2_911,f2_846,0,
f2_911,f2_911,1,
f2_911,f2_1107,0,
f2_911,f2_920,0,
f2_911,f2_926,0,
f2_911,f2_1239,0,
f2_911,f2_933,0,
f2_911,f2_1146,0,
f2_911,f2_1124,0,
f2_911,f2_942,0,
f2_911,f2_952,0,
f2_911,f2_965,0,
f2_911,f2_961,0,
f2_911,f2_963,0,
f2_911,f2_973,0,
f2_911,f2_1128,0,
f2_911,f2_1113,0,
f2_911,f2_1143,0,
f2_911,f2_1238,0,
f2_911,f2_979,0,
f2_911,f2_1236,0,
f2_911,f2_989,0,
f2_911,f2_1196,0,
f2_911,f2_1158,0,
f2_911,f2_1122,0,
f2_911,f2_1258,0,
f2_911,f2_1303,0,
f2_911,f2_1138,0,
f2_911,f2_1304,0,
f2_911,f2_1212,0,
f2_911,f2_1311,0,
f2_911,f2_1290,0,
f2_911,f2_1325,0,
f2_911,f2_1248,0,
f2_911,f2_1249,0,
f2_911,f2_1250,0,
f2_911,f2_1366,0,
f2_911,f2_1266,0,
f2_911,f2_1372,0,
f2_911,f2_1363,0,
f2_911,f2_1446,0,
f2_911,f2_1502,0,
f2_911,f2_1428,0,
f2_911,f2_1380,0,
f2_911,f2_1550,0,
f2_911,f2_1386,0,
f2_911,f2_1551,0,
f2_911,f2_1400,0,
f2_911,f2_1552,0,
f2_911,f2_1408,0,
f2_911,f2_1553,0,
f2_911,f2_1416,0,
f2_911,f2_1530,0,
f2_911,f2_1425,0,
f2_911,f2_1589,0,
f2_911,f2_1435,0,
f2_911,f2_1621,0,
f2_911,f2_1564,0,
f2_911,f2_1704,0,
f2_911,f2_1525,0,
f2_911,f2_1716,0,
f2_911,f2_1537,0,
f2_911,f2_1645,0,
f2_911,f2_1561,0,
f2_911,f2_1657,0,
f2_911,f2_1570,0,
f2_911,f2_1756,0,
f2_911,f2_1588,0,
f2_911,f2_1628,0,
f2_911,f2_1598,0,
f2_911,f2_1816,0,
f2_911,f2_1765,0,
f2_911,f2_1641,0,
f2_911,f2_1689,0,
f2_911,f2_1744,0,
f2_911,f2_1817,0,
f2_911,f2_1779,0,
f2_911,f2_1800,0,
f2_911,f2_1818,0,
f2_911,f2_1753,0,
f2_911,f2_1754,0,
f2_1107,slack,0,
f2_1107,primary,0,
f2_1107,secondary,0,
f2_1107,f2_44,0,
f2_1107,f2_45,0,
f2_1107,f2_46,0,
f2_1107,f2_51,0,
f2_1107,f2_48,0,
f2_1107,f2_52,0,
f2_1107,f2_68,0,
f2_1107,f2_69,0,
f2_1107,f2_71,0,
f2_1107,f2_72,0,
f2_1107,f2_73,0,
f2_1107,f2_74,0,
f2_1107,f2_77,0,
f2_1107,f2_79,0,
f2_1107,f2_81,0,
f2_1107,f2_82,0,
f2_1107,f2_116,0,
f2_1107,f2_119,0,
f2_1107,f2_120,0,
f2_1107,f2_248,0,
f2_1107,f2_124,0,
f2_1107,f2_282,0,
f2_1107,f2_275,0,
f2_1107,f2_151,0,
f2_1107,f2_295,0,
f2_1107,f2_311,0,
f2_1107,f2_201,0,
f2_1107,f2_314,0,
f2_1107,f2_342,0,
f2_1107,f2_368,0,
f2_1107,f2_347,0,
f2_1107,f2_353,0,
f2_1107,f2_518,0,
f2_1107,f2_365,0,
f2_1107,f2_653,0,
f2_1107,f2_377,0,
f2_1107,f2_622,0,
f2_1107,f2_451,0,
f2_1107,f2_383,0,
f2_1107,f2_385,0,
f2_1107,f2_621,0,
f2_1107,f2_611,0,
f2_1107,f2_405,0,
f2_1107,f2_461,0,
f2_1107,f2_594,0,
f2_1107,f2_732,0,
f2_1107,f2_417,0,
f2_1107,f2_663,0,
f2_1107,f2_444,0,
f2_1107,f2_759,0,
f2_1107,f2_842,0,
f2_1107,f2_459,0,
f2_1107,f2_702,0,
f2_1107,f2_493,0,
f2_1107,f2_651,0,
f2_1107,f2_684,0,
f2_1107,f2_674,0,
f2_1107,f2_696,0,
f2_1107,f2_681,0,
f2_1107,f2_682,0,
f2_1107,f2_728,0,
f2_1107,f2_724,0,
f2_1107,f2_703,0,
f2_1107,f2_704,0,
f2_1107,f2_754,0,
f2_1107,f2_747,0,
f2_1107,f2_828,0,
f2_1107,f2_763,0,
f2_1107,f2_836,0,
f2_1107,f2_758,0,
f2_1107,f2_788,0,
f2_1107,f2_812,1,
f2_1107,f2_947,0,
f2_1107,f2_868,0,
f2_1107,f2_785,0,
f2_1107,f2_1176,0,
f2_1107,f2_846,0,
f2_1107,f2_911,0,
f2_1107,f2_1107,1,
f2_1107,f2_920,0,
f2_1107,f2_926,0,
f2_1107,f2_1239,0,
f2_1107,f2_933,0,
f2_1107,f2_1146,0,
f2_1107,f2_1124,0,
f2_1107,f2_942,0,
f2_1107,f2_952,0,
f2_1107,f2_965,0,
f2_1107,f2_961,0,
f2_1107,f2_963,0,
f2_1107,f2_973,0,
f2_1107,f2_1128,0,
f2_1107,f2_1113,0,
f2_1107,f2_1143,0,
f2_1107,f2_1238,0,
f2_1107,f2_979,0,
f2_1107,f2_1236,0,
f2_1107,f2_989,0,
f2_1107,f2_1196,0,
f2_1107,f2_1158,0,
f2_1107,f2_1122,1,
f2_1107,f2_1258,1,
f2_1107,f2_1303,0,
f2_1107,f2_1138,0,
f2_1107,f2_1304,0,
f2_1107,f2_1212,0,
f2_1107,f2_1311,0,
f2_1107,f2_1290,0,
f2_1107,f2_1325,0,
f2_1107,f2_1248,0,
f2_1107,f2_1249,0,
f2_1107,f2_1250,0,
f2_1107,f2_1366,0,
f2_1107,f2_1266,0,
f2_1107,f2_1372,0,
f2_1107,f2_1363,0,
f2_1107,f2_1446,0,
f2_1107,f2_1502,0,
f2_1107,f2_1428,0,
f2_1107,f2_1380,0,
f2_1107,f2_1550,0,
f2_1107,f2_1386,0,
f2_1107,f2_1551,0,
f2_1107,f2_1400,0,
f2_1107,f2_1552,0,
f2_1107,f2_1408,0,
f2_1107,f2_1553,0,
f2_1107,f2_1416,0,
f2_1107,f2_1530,0,
f2_1107,f2_1425,0,
f2_1107,f2_1589,0,
f2_1107,f2_1435,0,
f2_1107,f2_1621,0,
f2_1107,f2_1564,0,
f2_1107,f2_1704,0,
f2_1107,f2_1525,0,
f2_1107,f2_1716,0,
f2_1107,f2_1537,0,
f2_1107,f2_1645,0,
f2_1107,f2_1561,0,
f2_1107,f2_1657,0,
f2_1107,f2_1570,0,
f2_1107,f2_1756,0,
f2_1107,f2_1588,0,
f2_1107,f2_1628,0,
f2_1107,f2_1598,0,
f2_1107,f2_1816,0,
f2_1107,f2_1765,0,
f2_1107,f2_1641,0,
f2_1107,f2_1689,0,
f2_1107,f2_1744,0,
f2_1107,f2_1817,0,
f2_1107,f2_1779,0,
f2_1107,f2_1800,0,
f2_1107,f2_1818,0,
f2_1107,f2_1753,0,
f2_1107,f2_1754,0,
f2_920,slack,0,
f2_920,primary,0,
f2_920,secondary,0,
f2_920,f2_44,0,
f2_920,f2_45,0,
f2_920,f2_46,0,
f2_920,f2_51,0,
f2_920,f2_48,0,
f2_920,f2_52,0,
f2_920,f2_68,0,
f2_920,f2_69,0,
f2_920,f2_71,0,
f2_920,f2_72,0,
f2_920,f2_73,0,
f2_920,f2_74,0,
f2_920,f2_77,0,
f2_920,f2_79,0,
f2_920,f2_81,0,
f2_920,f2_82,0,
f2_920,f2_116,0,
f2_920,f2_119,0,
f2_920,f2_120,0,
f2_920,f2_248,0,
f2_920,f2_124,0,
f2_920,f2_282,0,
f2_920,f2_275,0,
f2_920,f2_151,0,
f2_920,f2_295,0,
f2_920,f2_311,0,
f2_920,f2_201,0,
f2_920,f2_314,0,
f2_920,f2_342,0,
f2_920,f2_368,0,
f2_920,f2_347,0,
f2_920,f2_353,0,
f2_920,f2_518,0,
f2_920,f2_365,0,
f2_920,f2_653,0,
f2_920,f2_377,0,
f2_920,f2_622,0,
f2_920,f2_451,0,
f2_920,f2_383,0,
f2_920,f2_385,0,
f2_920,f2_621,0,
f2_920,f2_611,0,
f2_920,f2_405,0,
f2_920,f2_461,0,
f2_920,f2_594,0,
f2_920,f2_732,0,
f2_920,f2_417,0,
f2_920,f2_663,0,
f2_920,f2_444,0,
f2_920,f2_759,0,
f2_920,f2_842,0,
f2_920,f2_459,0,
f2_920,f2_702,0,
f2_920,f2_493,0,
f2_920,f2_651,0,
f2_920,f2_684,0,
f2_920,f2_674,0,
f2_920,f2_696,0,
f2_920,f2_681,0,
f2_920,f2_682,0,
f2_920,f2_728,0,
f2_920,f2_724,0,
f2_920,f2_703,0,
f2_920,f2_704,0,
f2_920,f2_754,0,
f2_920,f2_747,0,
f2_920,f2_828,0,
f2_920,f2_763,0,
f2_920,f2_836,0,
f2_920,f2_758,0,
f2_920,f2_788,0,
f2_920,f2_812,1,
f2_920,f2_947,0,
f2_920,f2_868,0,
f2_920,f2_785,0,
f2_920,f2_1176,0,
f2_920,f2_846,0,
f2_920,f2_911,0,
f2_920,f2_1107,0,
f2_920,f2_920,1,
f2_920,f2_926,1,
f2_920,f2_1239,1,
f2_920,f2_933,0,
f2_920,f2_1146,0,
f2_920,f2_1124,0,
f2_920,f2_942,0,
f2_920,f2_952,0,
f2_920,f2_965,0,
f2_920,f2_961,0,
f2_920,f2_963,0,
f2_920,f2_973,0,
f2_920,f2_1128,0,
f2_920,f2_1113,0,
f2_920,f2_1143,0,
f2_920,f2_1238,0,
f2_920,f2_979,0,
f2_920,f2_1236,0,
f2_920,f2_989,0,
f2_920,f2_1196,0,
f2_920,f2_1158,0,
f2_920,f2_1122,0,
f2_920,f2_1258,0,
f2_920,f2_1303,0,
f2_920,f2_1138,0,
f2_920,f2_1304,0,
f2_920,f2_1212,0,
f2_920,f2_1311,0,
f2_920,f2_1290,0,
f2_920,f2_1325,0,
f2_920,f2_1248,0,
f2_920,f2_1249,0,
f2_920,f2_1250,0,
f2_920,f2_1366,0,
f2_920,f2_1266,0,
f2_920,f2_1372,0,
f2_920,f2_1363,0,
f2_920,f2_1446,0,
f2_920,f2_1502,0,
f2_920,f2_1428,0,
f2_920,f2_1380,0,
f2_920,f2_1550,0,
f2_920,f2_1386,0,
f2_920,f2_1551,0,
f2_920,f2_1400,0,
f2_920,f2_1552,0,
f2_920,f2_1408,0,
f2_920,f2_1553,0,
f2_920,f2_1416,0,
f2_920,f2_1530,0,
f2_920,f2_1425,0,
f2_920,f2_1589,0,
f2_920,f2_1435,0,
f2_920,f2_1621,0,
f2_920,f2_1564,0,
f2_920,f2_1704,0,
f2_920,f2_1525,0,
f2_920,f2_1716,0,
f2_920,f2_1537,0,
f2_920,f2_1645,0,
f2_920,f2_1561,0,
f2_920,f2_1657,0,
f2_920,f2_1570,0,
f2_920,f2_1756,0,
f2_920,f2_1588,0,
f2_920,f2_1628,0,
f2_920,f2_1598,0,
f2_920,f2_1816,0,
f2_920,f2_1765,0,
f2_920,f2_1641,0,
f2_920,f2_1689,0,
f2_920,f2_1744,0,
f2_920,f2_1817,0,
f2_920,f2_1779,0,
f2_920,f2_1800,0,
f2_920,f2_1818,0,
f2_920,f2_1753,0,
f2_920,f2_1754,0,
f2_926,slack,0,
f2_926,primary,0,
f2_926,secondary,0,
f2_926,f2_44,0,
f2_926,f2_45,0,
f2_926,f2_46,0,
f2_926,f2_51,0,
f2_926,f2_48,0,
f2_926,f2_52,0,
f2_926,f2_68,0,
f2_926,f2_69,0,
f2_926,f2_71,0,
f2_926,f2_72,0,
f2_926,f2_73,0,
f2_926,f2_74,0,
f2_926,f2_77,0,
f2_926,f2_79,0,
f2_926,f2_81,0,
f2_926,f2_82,0,
f2_926,f2_116,0,
f2_926,f2_119,0,
f2_926,f2_120,0,
f2_926,f2_248,0,
f2_926,f2_124,0,
f2_926,f2_282,0,
f2_926,f2_275,0,
f2_926,f2_151,0,
f2_926,f2_295,0,
f2_926,f2_311,0,
f2_926,f2_201,0,
f2_926,f2_314,0,
f2_926,f2_342,0,
f2_926,f2_368,0,
f2_926,f2_347,0,
f2_926,f2_353,0,
f2_926,f2_518,0,
f2_926,f2_365,0,
f2_926,f2_653,0,
f2_926,f2_377,0,
f2_926,f2_622,0,
f2_926,f2_451,0,
f2_926,f2_383,0,
f2_926,f2_385,0,
f2_926,f2_621,0,
f2_926,f2_611,0,
f2_926,f2_405,0,
f2_926,f2_461,0,
f2_926,f2_594,0,
f2_926,f2_732,0,
f2_926,f2_417,0,
f2_926,f2_663,0,
f2_926,f2_444,0,
f2_926,f2_759,0,
f2_926,f2_842,0,
f2_926,f2_459,0,
f2_926,f2_702,0,
f2_926,f2_493,0,
